time, ldr, temp, tsl2561, bh1750
24032,196,31.7,0,1.67
24034,198,31.7,0,0.83
24036,197,31.7,0,0.83
24039,197,31.7,0,1.67
24041,199,31.7,0,0.83
24043,195,31.7,0,1.67
24045,196,31.7,0,1.67
24047,202,31.7,0,1.67
24049,194,31.7,0,1.67
24051,197,31.7,0,0.83
24053,195,31.7,0,1.67
24055,198,31.7,0,0.83
24057,197,31.7,0,0.83
24059,195,31.7,0,1.67
24061,188,31.7,0,1.67
24063,194,31.7,0,1.67
24065,197,31.7,0,0.83
24067,192,31.7,0,1.67
24069,193,31.7,0,0.83
24071,195,31.7,0,0.83
24073,196,31.7,0,1.67
24075,194,31.7,0,0.83
24078,196,31.7,0,0.83
24080,199,31.7,0,0.83
24082,200,31.7,0,0.83
24084,197,31.7,0,1.67
24086,196,31.7,0,0.83
24088,197,31.7,0,0.83
24090,199,31.7,0,0.83
24092,195,31.7,0,1.67
24094,195,31.7,0,0.83
24096,196,31.7,0,1.67
24098,192,31.7,0,0.83
24100,195,31.7,0,0.83
24102,197,31.7,0,0.83
24104,198,31.7,0,1.67
24106,194,31.7,0,1.67
24108,198,31.7,0,0.83
24110,198,31.7,0,1.67
24112,198,31.8,0,0.83
24114,202,31.8,0,1.67
24116,198,31.8,0,1.67
24119,195,31.7,0,1.67
24121,198,31.8,0,0.83
24123,195,31.8,0,0.83
24125,195,31.7,0,1.67
24127,199,31.7,0,0.83
24129,196,31.7,0,1.67
24131,203,31.7,0,1.67
24133,195,31.7,0,0.83
24135,198,31.7,0,0.83
24137,198,31.7,0,0.83
24139,194,31.7,0,1.67
24141,203,31.7,0,1.67
24143,199,31.7,0,0.83
24145,198,31.7,0,0.83
24147,195,31.7,0,0.83
24149,194,31.7,0,0.83
24151,197,31.7,0,0.83
24153,195,31.7,0,0.83
24155,198,31.7,0,0.83
24157,194,31.8,0,1.67
24160,198,31.7,0,0.83
24162,197,31.8,0,0.83
24164,202,31.7,0,0.83
24166,189,31.7,0,1.67
24168,198,31.8,0,1.67
24170,196,31.7,0,1.67
24172,194,31.7,0,0.83
24174,195,31.7,0,1.67
24176,197,31.7,0,0.83
24178,194,31.7,0,0.83
24180,197,31.7,0,0.83
24182,196,31.7,0,0.83
24184,197,31.8,0,1.67
24186,195,31.8,0,0.83
24188,209,31.8,0,1.67
24190,198,31.7,0,0.83
24192,195,31.7,0,1.67
24194,196,31.7,0,0.83
24196,196,31.7,0,0.83
24198,199,31.7,0,1.67
24201,195,31.8,0,1.67
24203,197,31.8,0,0.83
24205,195,31.7,0,1.67
24207,195,31.7,0,0.83
24209,195,31.7,0,0.83
24211,195,31.7,0,1.67
24213,197,31.7,0,0.83
24215,197,31.7,0,0.83
24217,195,31.7,0,0.83
24219,197,31.7,0,0.83
24221,197,31.7,0,0.83
24223,196,31.7,0,0.83
24225,195,31.7,0,1.67
24227,197,31.7,0,0.83
24229,193,31.7,0,0.83
24231,197,31.7,0,1.67
24233,204,31.8,0,1.67
24235,195,31.7,0,0.83
24237,193,31.7,0,1.67
24239,195,31.7,0,0.83
24242,194,31.7,0,1.67
24244,199,31.7,0,0.83
24246,195,31.7,0,1.67
24248,196,31.7,0,0.83
24250,194,31.7,0,1.67
24252,195,31.7,0,0.83
24254,193,31.7,0,0.83
24256,196,31.7,0,0.83
24260,197,31.7,0,0.83
24262,194,31.7,0,1.67
24264,196,31.7,0,0.83
24268,194,31.7,0,0.83
24270,193,31.7,0,0.83
24272,196,31.7,0,1.67
24274,197,31.8,0,0.83
24276,195,31.7,0,0.83
24278,192,31.7,0,0.83
24280,194,31.7,0,1.67
24283,199,31.7,0,0.83
24285,196,31.7,0,0.83
24287,195,31.7,0,1.67
24289,197,31.7,0,1.67
24291,201,31.7,0,1.67
24293,198,31.7,0,0.83
24295,195,31.7,0,0.83
24297,195,31.7,0,0.83
24299,195,31.7,0,1.67
24301,192,31.7,0,1.67
24303,194,31.7,0,0.83
24305,196,31.7,0,0.83
24307,193,31.7,0,1.67
24309,195,31.7,0,1.67
24311,202,31.7,0,0.83
24313,195,31.7,0,1.67
24315,194,31.7,0,0.83
24317,195,31.7,0,0.83
24319,195,31.8,0,0.83
24321,199,31.7,0,1.67
24324,197,31.7,0,1.67
24326,195,31.7,0,1.67
24328,198,31.7,0,0.83
24330,200,31.7,0,1.67
24332,194,31.7,0,1.67
24334,195,31.7,0,0.83
24336,198,31.7,0,1.67
24338,194,31.7,0,0.83
24340,202,31.7,0,0.83
24342,198,31.7,0,0.83
24344,197,31.7,0,0.83
24346,197,31.7,0,1.67
24348,195,31.7,0,1.67
24350,195,31.7,0,0.83
24352,195,31.7,0,1.67
24354,197,31.7,0,0.83
24356,193,31.7,0,1.67
24358,197,31.7,0,0.83
24360,194,31.7,0,0.83
24362,195,31.7,0,1.67
24365,193,31.7,0,0.83
24367,195,31.7,0,0.83
24369,202,31.7,0,0.83
24371,194,31.7,0,0.83
24373,193,31.7,0,0.83
24375,195,31.7,0,1.67
24377,200,31.7,0,0.83
24379,195,31.7,0,1.67
24381,195,31.7,0,0.83
24383,195,31.7,0,0.83
24385,197,31.7,0,1.67
24387,193,31.7,0,1.67
24389,197,31.8,0,0.83
24391,201,31.7,0,1.67
24393,201,31.8,0,0.83
24395,196,31.8,0,1.67
24397,200,31.8,0,1.67
24399,198,31.7,0,1.67
24401,195,31.7,0,1.67
24403,197,31.8,0,0.83
24406,193,31.8,0,0.83
24408,199,31.7,0,0.83
24410,195,31.7,0,0.83
24412,202,31.7,0,0.83
24414,195,31.7,0,1.67
24416,201,31.7,0,0.83
24418,195,31.7,0,1.67
24420,195,31.7,0,0.83
24422,196,31.7,0,0.83
24424,194,31.7,0,1.67
24426,196,31.7,0,0.83
24428,199,31.7,0,1.67
24430,199,31.7,0,0.83
24432,201,31.7,0,0.83
24434,193,31.7,0,0.83
24436,198,31.7,0,0.83
24438,197,31.7,0,1.67
24440,199,31.7,0,0.83
24442,198,31.7,0,0.83
24444,198,31.7,0,0.83
24447,213,31.7,0,0.83
24449,197,31.7,0,0.83
24451,197,31.7,0,0.83
24453,197,31.7,0,1.67
24455,193,31.7,0,0.83
24457,195,31.7,0,0.83
24459,196,31.7,0,0.83
24461,196,31.7,0,1.67
24463,200,31.7,0,1.67
24465,194,31.7,0,0.83
24467,198,31.7,0,0.83
24469,188,31.7,0,0.83
24471,195,31.7,0,1.67
24473,198,31.7,0,0.83
24475,197,31.7,0,0.83
24477,195,31.7,0,1.67
24479,198,31.7,0,0.83
24481,197,31.7,0,1.67
24483,194,31.7,0,0.83
24486,196,31.7,0,0.83
24488,196,31.7,0,1.67
24490,195,31.7,0,1.67
24492,198,31.7,0,0.83
24494,195,31.7,0,0.83
24496,193,31.7,0,1.67
24498,195,31.7,0,0.83
24500,197,31.7,0,0.83
24502,193,31.7,0,1.67
24504,194,31.7,0,1.67
24506,195,31.7,0,0.83
24508,198,31.7,0,0.83
24510,192,31.7,0,0.83
24512,198,31.7,0,0.83
24514,195,31.7,0,0.83
24516,195,31.7,0,0.83
24518,202,31.7,0,1.67
24520,197,31.7,0,0.83
24522,205,31.7,0,0.83
24524,199,31.7,0,1.67
24527,199,31.7,0,1.67
24529,199,31.7,0,0.83
24531,197,31.7,0,1.67
24533,201,31.7,0,0.83
24535,193,31.7,0,1.67
24537,199,31.7,0,1.67
24539,198,31.7,0,0.83
24541,199,31.7,0,0.83
24543,198,31.7,0,0.83
24545,193,31.7,0,1.67
24547,198,31.7,0,0.83
24549,197,31.7,0,0.83
24551,193,31.7,0,1.67
24553,195,31.7,0,0.83
24555,195,31.7,0,0.83
24557,199,31.7,0,0.83
24559,197,31.7,0,0.83
24561,197,31.7,0,1.67
24563,198,31.7,0,1.67
24566,196,31.7,0,1.67
24568,199,31.7,0,1.67
24570,175,31.7,0,0.83
24572,197,31.7,0,0.83
24574,199,31.7,0,0.83
24576,203,31.7,0,0.83
24578,193,31.7,0,1.67
24580,197,31.7,0,1.67
24582,197,31.7,0,0.83
24584,197,31.7,0,0.83
24586,194,31.7,0,0.83
24588,195,31.7,0,0.83
24590,196,31.7,0,0.83
24592,196,31.7,0,1.67
24594,195,31.7,0,0.83
24596,193,31.7,0,0.83
24598,199,31.7,0,1.67
24600,194,31.7,0,0.83
24602,195,31.7,0,1.67
24604,198,31.7,0,0.83
24607,202,31.7,0,0.83
24609,197,31.7,0,0.83
24611,195,31.7,0,0.83
24613,198,31.7,0,0.83
24615,195,31.7,0,1.67
24617,196,31.7,0,1.67
24619,195,31.7,0,1.67
24621,201,31.7,0,0.83
24623,196,31.7,0,0.83
24625,197,31.7,0,1.67
24627,199,31.7,0,1.67
24629,195,31.7,0,0.83
24631,194,31.7,0,0.83
24633,195,31.7,0,0.83
24635,197,31.7,0,0.83
24637,195,31.7,0,1.67
24639,198,31.7,0,0.83
24641,195,31.7,0,1.67
24643,196,31.7,0,0.83
24645,202,31.7,0,0.83
24648,196,31.7,0,0.83
24650,199,31.7,0,0.83
24652,197,31.7,0,0.83
24654,201,31.7,0,1.67
24656,196,31.7,0,1.67
24658,195,31.7,0,1.67
24660,196,31.7,0,0.83
24662,199,31.7,0,0.83
24664,197,31.7,0,0.83
24666,191,31.7,0,0.83
24668,202,31.7,0,1.67
24670,195,31.7,0,1.67
24672,198,31.7,0,0.83
24674,196,31.7,0,1.67
24676,194,31.7,0,1.67
24678,196,31.7,0,0.83
24680,197,31.7,0,0.83
24682,195,31.7,0,0.83
24684,197,31.7,0,1.67
24687,195,31.7,0,1.67
24689,196,31.7,0,0.83
24691,199,31.7,0,0.83
24693,198,31.7,0,0.83
24695,195,31.7,0,0.83
24697,199,31.7,0,1.67
24699,198,31.7,0,0.83
24701,197,31.7,0,0.83
24703,185,31.7,0,0.83
24705,195,31.7,0,1.67
24707,197,31.7,0,1.67
24709,198,31.7,0,0.83
24711,197,31.7,0,0.83
24713,199,31.7,0,1.67
24715,195,31.7,0,1.67
24717,196,31.7,0,0.83
24719,197,31.7,0,1.67
24721,192,31.7,0,1.67
24723,201,31.7,0,0.83
24725,198,31.7,0,0.83
24728,194,31.7,0,0.83
24730,196,31.7,0,0.83
24732,196,31.7,0,1.67
24734,195,31.7,0,0.83
24736,196,31.7,0,1.67
24738,197,31.7,0,1.67
24740,198,31.7,0,1.67
24742,202,31.7,0,1.67
24744,199,31.7,0,1.67
24746,197,31.7,0,0.83
24748,199,31.7,0,0.83
24750,197,31.7,0,0.83
24752,194,31.7,0,1.67
24754,196,31.7,0,1.67
24756,197,31.7,0,0.83
24758,198,31.7,0,0.83
24760,198,31.7,0,0.83
24762,205,31.7,0,1.67
24764,194,31.7,0,1.67
24767,197,31.7,0,1.67
24769,202,31.7,0,0.83
24771,198,31.7,0,0.83
24773,195,31.7,0,0.83
24775,197,31.7,0,0.83
24777,196,31.7,0,0.83
24779,198,31.7,0,0.83
24781,208,31.7,0,0.83
24783,197,31.7,0,0.83
24785,197,31.7,0,0.83
24787,198,31.7,0,0.83
24789,199,31.7,0,1.67
24791,196,31.7,0,0.83
24793,195,31.7,0,0.83
24795,196,31.7,0,1.67
24797,195,31.7,0,1.67
24799,195,31.7,0,1.67
24801,194,31.7,0,0.83
24803,195,31.7,0,0.83
24805,198,31.7,0,0.83
24808,203,31.7,0,0.83
24810,197,31.7,0,0.83
24812,195,31.7,0,0.83
24814,201,31.7,0,1.67
24816,194,31.7,0,0.83
24818,196,31.7,0,1.67
24820,197,31.7,0,0.83
24822,182,31.7,0,0.83
24824,195,31.7,0,0.83
24826,198,31.7,0,0.83
24828,197,31.7,0,0.83
24830,193,31.7,0,1.67
24832,198,31.7,0,1.67
24834,202,31.7,0,0.83
24836,195,31.7,0,0.83
24838,197,31.7,0,1.67
24840,197,31.7,0,0.83
24842,197,31.7,0,0.83
24844,198,31.7,0,1.67
24846,197,31.7,0,0.83
24851,198,31.7,0,1.67
24853,202,31.7,0,0.83
24855,195,31.7,0,1.67
24857,197,31.7,0,0.83
24859,196,31.7,0,0.83
24861,194,31.7,0,0.83
24863,199,31.7,0,0.83
24865,194,31.7,0,0.83
24867,196,31.7,0,1.67
24869,203,31.7,0,0.83
24871,198,31.7,0,0.83
24873,198,31.7,0,0.83
24875,197,31.7,0,0.83
24877,212,31.7,0,1.67
24879,197,31.7,0,0.83
24881,194,31.7,0,1.67
24883,196,31.7,0,1.67
24885,197,31.7,0,1.67
24888,195,31.7,0,0.83
24890,193,31.7,0,0.83
24892,195,31.7,0,1.67
24894,197,31.7,0,0.83
24896,198,31.7,0,1.67
24898,195,31.7,0,1.67
24900,190,31.7,0,1.67
24902,196,31.7,0,0.83
24904,198,31.7,0,1.67
24906,198,31.7,0,0.83
24908,197,31.7,0,0.83
24910,195,31.7,0,1.67
24912,199,31.7,0,1.67
24914,196,31.7,0,0.83
24916,197,31.7,0,0.83
24918,181,31.7,0,1.67
24920,195,31.7,0,1.67
24922,198,31.7,0,0.83
24924,198,31.7,0,0.83
24926,197,31.7,0,1.67
24929,198,31.7,0,0.83
24931,196,31.7,0,0.83
24933,193,31.7,0,1.67
24935,194,31.7,0,0.83
24937,201,31.7,0,1.67
24939,201,31.7,0,1.67
24941,194,31.7,0,0.83
24943,194,31.7,0,0.83
24945,199,31.7,0,0.83
24947,197,31.7,0,1.67
24949,198,31.7,0,1.67
24951,194,31.7,0,0.83
24953,199,31.7,0,0.83
24955,198,31.7,0,0.83
24957,198,31.7,0,1.67
24959,198,31.7,0,1.67
24961,199,31.7,0,1.67
24963,196,31.8,0,0.83
24965,195,31.7,0,0.83
24968,199,31.7,0,0.83
24970,196,31.7,0,0.83
24972,194,31.7,0,0.83
24974,195,31.7,0,1.67
24976,199,31.7,0,0.83
24978,209,31.7,0,0.83
24980,195,31.7,0,0.83
24982,196,31.7,0,0.83
24984,196,31.7,0,0.83
24986,196,31.7,0,1.67
24988,196,31.7,0,0.83
24990,195,31.7,0,1.67
24992,194,31.7,0,0.83
24994,199,31.7,0,1.67
24996,199,31.7,0,1.67
24998,196,31.7,0,1.67
25000,199,31.7,0,0.83
25002,203,31.7,0,0.83
25004,195,31.7,0,1.67
25006,202,31.7,0,0.83
25009,197,31.7,0,1.67
25011,198,31.7,0,1.67
25013,195,31.7,0,0.83
25015,198,31.7,0,1.67
25019,223,31.7,0,0.83
25021,197,31.7,0,1.67
25023,195,31.7,0,0.83
25025,197,31.7,0,1.67
25027,195,31.7,0,0.83
25029,194,31.7,0,0.83
25031,198,31.7,0,1.67
25033,192,31.7,0,1.67
25035,195,31.7,0,1.67
25037,196,31.7,0,0.83
25039,196,31.7,0,1.67
25041,194,31.7,0,1.67
25043,197,31.7,0,1.67
25045,198,31.7,0,0.83
25047,193,31.7,0,1.67
25050,196,31.7,0,1.67
25052,196,31.7,0,0.83
25054,196,31.7,0,1.67
25056,197,31.7,0,1.67
25058,199,31.7,0,1.67
25060,197,31.7,0,0.83
25062,195,31.7,0,1.67
25064,197,31.7,0,0.83
25066,194,31.7,0,1.67
25068,196,31.7,0,1.67
25070,194,31.7,0,1.67
25072,196,31.7,0,0.83
25074,192,31.7,0,0.83
25076,195,31.7,0,1.67
25078,194,31.7,0,0.83
25080,194,31.7,0,0.83
25082,198,31.7,0,1.67
25084,193,31.7,0,1.67
25086,195,31.7,0,1.67
25089,198,31.7,0,0.83
25091,194,31.7,0,1.67
25093,197,31.7,0,1.67
25095,198,31.7,0,0.83
25097,198,31.7,0,0.83
25099,197,31.7,0,0.83
25101,200,31.7,0,1.67
25103,199,31.7,0,0.83
25105,203,31.7,0,0.83
25107,198,31.7,0,1.67
25109,201,31.7,0,1.67
25111,197,31.7,0,1.67
25113,197,31.7,0,1.67
25115,177,31.7,0,1.67
25117,198,31.7,0,1.67
25119,196,31.7,0,0.83
25121,197,31.7,0,1.67
25123,197,31.7,0,1.67
25125,197,31.7,0,0.83
25127,197,31.7,0,0.83
25130,196,31.7,0,0.83
25132,201,31.7,0,1.67
25134,235,31.7,0,0.83
25136,202,31.7,0,0.83
25138,199,31.7,0,1.67
25140,195,31.7,0,0.83
25142,200,31.7,0,0.83
25144,198,31.7,0,1.67
25146,195,31.7,0,0.83
25148,198,31.7,0,0.83
25150,194,31.7,0,1.67
25152,196,31.7,0,1.67
25154,201,31.7,0,0.83
25156,195,31.7,0,1.67
25158,195,31.7,0,0.83
25160,203,31.7,0,0.83
25162,194,31.7,0,0.83
25164,195,31.7,0,1.67
25166,201,31.7,0,1.67
25169,195,31.7,0,1.67
25171,199,31.7,0,1.67
25173,198,31.7,0,0.83
25175,193,31.7,0,0.83
25177,194,31.7,0,0.83
25179,195,31.7,0,0.83
25181,193,31.7,0,1.67
25183,196,31.7,0,1.67
25185,197,31.7,0,0.83
25187,194,31.7,0,1.67
25189,195,31.7,0,1.67
25191,196,31.7,0,1.67
25193,199,31.7,0,0.83
25195,194,31.8,0,0.83
25197,194,31.7,0,0.83
25199,202,31.7,0,1.67
25201,197,31.7,0,0.83
25203,195,31.7,0,1.67
25205,199,31.7,0,0.83
25207,198,31.7,0,1.67
25210,195,31.7,0,1.67
25212,205,31.7,0,1.67
25214,197,31.7,0,1.67
25216,194,31.7,0,0.83
25218,199,31.7,0,1.67
25220,196,31.7,0,0.83
25222,193,31.7,0,0.83
25224,195,31.7,0,0.83
25226,202,31.7,0,0.83
25228,194,31.7,0,0.83
25230,198,31.7,0,0.83
25232,203,31.7,0,1.67
25234,198,31.7,0,0.83
25236,194,31.7,0,1.67
25238,195,31.7,0,0.83
25240,195,31.7,0,1.67
25242,196,31.7,0,0.83
25244,197,31.7,0,0.83
25246,196,31.7,0,1.67
25248,197,31.8,0,1.67
25251,197,31.7,0,0.83
25253,208,31.7,0,1.67
25255,196,31.7,0,0.83
25257,199,31.7,0,0.83
25259,198,31.7,0,0.83
25261,193,31.7,0,0.83
25263,197,31.7,0,1.67
25265,197,31.7,0,0.83
25267,195,31.7,0,1.67
25269,195,31.7,0,0.83
25271,196,31.7,0,1.67
25273,197,31.7,0,0.83
25275,196,31.7,0,1.67
25277,196,31.7,0,1.67
25279,195,31.7,0,1.67
25281,199,31.7,0,1.67
25283,196,31.7,0,0.83
25285,198,31.7,0,0.83
25287,195,31.7,0,1.67
25290,197,31.7,0,0.83
25292,198,31.8,0,0.83
25294,197,31.7,0,1.67
25296,196,31.7,0,1.67
25298,196,31.7,0,1.67
25300,196,31.8,0,1.67
25302,193,31.8,0,0.83
25304,195,31.8,0,0.83
25306,197,31.7,0,1.67
25308,193,31.8,0,0.83
25310,194,31.8,0,1.67
25312,198,31.8,0,0.83
25314,194,31.7,0,0.83
25316,196,31.7,0,0.83
25318,195,31.8,0,0.83
25322,203,31.8,0,0.83
25324,202,31.8,0,0.83
25326,176,31.8,0,1.67
25328,195,31.8,0,1.67
25331,197,31.8,0,0.83
25333,199,31.8,0,0.83
25335,195,31.7,0,0.83
25337,197,31.7,0,0.83
25339,196,31.8,0,0.83
25341,195,31.8,0,1.67
25343,197,31.7,0,0.83
25345,198,31.7,0,0.83
25347,195,31.8,0,0.83
25349,193,31.8,0,0.83
25351,199,31.7,0,1.67
25353,195,31.7,0,1.67
25355,196,31.8,0,0.83
25357,202,31.8,0,0.83
25359,195,31.8,0,0.83
25361,196,31.7,0,1.67
25363,196,31.8,0,0.83
25365,197,31.7,0,0.83
25367,203,31.7,0,0.83
25369,195,31.8,0,0.83
25372,198,31.7,0,1.67
25374,197,31.7,0,0.83
25376,194,31.7,0,1.67
25378,196,31.7,0,1.67
25380,195,31.7,0,0.83
25382,194,31.7,0,0.83
25384,197,31.7,0,0.83
25386,198,31.7,0,1.67
25388,194,31.7,0,0.83
25390,197,31.7,0,0.83
25392,197,31.7,0,1.67
25394,197,31.7,0,1.67
25396,196,31.7,0,0.83
25398,196,31.7,0,0.83
25400,197,31.7,0,0.83
25402,196,31.7,0,0.83
25404,200,31.7,0,0.83
25406,195,31.7,0,1.67
25408,195,31.7,0,0.83
25411,201,31.7,0,1.67
25413,196,31.7,0,1.67
25415,193,31.7,0,0.83
25417,201,31.7,0,1.67
25419,194,31.7,0,1.67
25421,195,31.7,0,0.83
25423,176,31.7,0,0.83
25425,197,31.7,0,1.67
25427,198,31.7,0,1.67
25429,196,31.7,0,0.83
25431,196,31.7,0,1.67
25433,196,31.7,0,1.67
25435,198,31.7,0,0.83
25437,197,31.7,0,1.67
25439,195,31.7,0,0.83
25441,199,31.7,0,0.83
25443,196,31.7,0,0.83
25445,195,31.7,0,0.83
25447,195,31.7,0,0.83
25449,196,31.7,0,0.83
25452,197,31.8,0,0.83
25454,195,31.8,0,0.83
25456,202,31.8,0,0.83
25458,200,31.8,0,0.83
25460,198,31.7,0,0.83
25462,196,31.7,0,1.67
25464,198,31.8,0,1.67
25466,195,31.7,0,1.67
25468,198,31.7,0,1.67
25470,196,31.8,0,1.67
25472,195,31.7,0,1.67
25474,195,31.8,0,0.83
25476,201,31.8,0,0.83
25478,206,31.8,0,1.67
25480,193,31.8,0,0.83
25482,196,31.8,0,0.83
25484,194,31.8,0,0.83
25486,199,31.7,0,0.83
25488,197,31.8,0,0.83
25491,196,31.7,0,0.83
25493,198,31.7,0,1.67
25495,195,31.7,0,1.67
25497,195,31.7,0,1.67
25499,197,31.7,0,0.83
25501,197,31.7,0,0.83
25503,194,31.7,0,0.83
25505,194,31.7,0,1.67
25507,199,31.7,0,1.67
25509,197,31.7,0,0.83
25511,197,31.7,0,0.83
25513,203,31.7,0,0.83
25515,195,31.7,0,0.83
25517,195,31.7,0,0.83
25519,196,31.7,0,0.83
25521,197,31.7,0,0.83
25523,195,31.7,0,0.83
25525,196,31.7,0,0.83
25527,194,31.7,0,1.67
25529,195,31.7,0,0.83
25532,196,31.7,0,0.83
25536,195,31.7,0,0.83
25538,197,31.7,0,0.83
25540,199,31.7,0,0.83
25544,196,31.7,0,0.83
25546,199,31.7,0,0.83
25548,195,31.7,0,0.83
25550,197,31.7,0,0.83
25552,199,31.7,0,1.67
25554,194,31.7,0,0.83
25556,195,31.7,0,1.67
25558,196,31.7,0,0.83
25560,196,31.7,0,0.83
25562,195,31.7,0,0.83
25564,205,31.7,0,0.83
25566,221,31.7,0,0.83
25568,200,31.7,0,1.67
25570,201,31.7,0,1.67
25573,198,31.8,0,0.83
25575,198,31.7,0,0.83
25577,195,31.7,0,0.83
25579,201,31.8,0,1.67
25581,195,31.7,0,0.83
25583,197,31.7,0,0.83
25585,199,31.7,0,1.67
25587,199,31.7,0,1.67
25589,196,31.8,0,0.83
25591,195,31.7,0,1.67
25593,197,31.7,0,1.67
25595,199,31.7,0,1.67
25597,197,31.7,0,0.83
25599,197,31.7,0,0.83
25601,195,31.7,0,1.67
25603,201,31.7,0,0.83
25605,197,31.7,0,0.83
25607,197,31.7,0,0.83
25609,197,31.7,0,1.67
25612,195,31.8,0,1.67
25614,194,31.7,0,0.83
25616,195,31.8,0,1.67
25618,197,31.7,0,0.83
25620,195,31.7,0,1.67
25622,206,31.7,0,1.67
25626,198,31.7,0,0.83
25628,194,31.7,0,0.83
25630,195,31.8,0,0.83
25632,197,31.7,0,1.67
25634,197,31.8,0,0.83
25636,201,31.8,0,0.83
25638,201,31.8,0,0.83
25640,176,31.8,0,1.67
25642,208,31.8,0,0.83
25644,201,31.8,0,0.83
25646,197,31.8,0,1.67
25648,195,31.8,0,0.83
25650,200,31.8,0,1.67
25653,197,31.7,0,0.83
25655,195,31.8,0,0.83
25657,195,31.8,0,0.83
25659,194,31.7,0,0.83
25661,195,31.8,0,1.67
25663,195,31.8,0,1.67
25665,195,31.7,0,1.67
25667,197,31.7,0,1.67
25669,194,31.8,0,0.83
25671,207,31.7,0,0.83
25673,198,31.8,0,0.83
25675,197,31.8,0,0.83
25677,197,31.8,0,1.67
25679,197,31.8,0,1.67
25681,197,31.8,0,0.83
25683,195,31.7,0,1.67
25685,195,31.7,0,0.83
25687,203,31.8,0,0.83
25689,198,31.8,0,1.67
25692,205,31.8,0,0.83
25694,196,31.8,0,1.67
25696,202,31.8,0,1.67
25698,195,31.7,0,1.67
25700,194,31.8,0,0.83
25702,198,31.8,0,0.83
25704,197,31.8,0,0.83
25706,199,31.7,0,1.67
25708,195,31.8,0,0.83
25710,197,31.8,0,1.67
25712,194,31.7,0,1.67
25714,198,31.8,0,1.67
25716,197,31.7,0,0.83
25718,205,31.7,0,1.67
25720,198,31.7,0,1.67
25722,201,31.7,0,0.83
25724,196,31.7,0,1.67
25726,195,31.7,0,1.67
25728,194,31.8,0,1.67
25730,199,31.8,0,1.67
25733,198,31.7,0,0.83
25735,196,31.7,0,0.83
25737,194,31.7,0,0.83
25739,198,31.7,0,0.83
25741,195,31.7,0,1.67
25743,195,31.7,0,0.83
25745,195,31.7,0,0.83
25747,199,31.7,0,0.83
25749,196,31.7,0,0.83
25751,199,31.7,0,0.83
25753,194,31.7,0,0.83
25755,199,31.7,0,1.67
25757,195,31.7,0,1.67
25759,201,31.7,0,1.67
25761,195,31.7,0,1.67
25763,196,31.7,0,0.83
25765,199,31.7,0,0.83
25767,201,31.7,0,0.83
25769,195,31.7,0,1.67
25771,197,31.7,0,1.67
25774,205,31.7,0,1.67
25776,197,31.7,0,0.83
25778,198,31.7,0,0.83
25780,196,31.7,0,0.83
25782,196,31.7,0,0.83
25784,196,31.7,0,0.83
25786,195,31.7,0,1.67
25790,195,31.7,0,0.83
25792,198,31.7,0,1.67
25794,203,31.7,0,0.83
25796,195,31.7,0,0.83
25798,202,31.7,0,0.83
25800,197,31.7,0,0.83
25802,197,31.7,0,0.83
25804,195,31.7,0,0.83
25806,198,31.7,0,0.83
25808,195,31.7,0,1.67
25810,183,31.7,0,0.83
25813,195,31.7,0,0.83
25815,195,31.7,0,0.83
25817,198,31.7,0,0.83
25819,196,31.7,0,0.83
25821,197,31.7,0,0.83
25823,199,31.7,0,0.83
25825,195,31.7,0,0.83
25827,194,31.7,0,0.83
25829,183,31.7,0,0.83
25831,197,31.7,0,1.67
25833,196,31.7,0,1.67
25835,197,31.7,0,1.67
25837,196,31.7,0,0.83
25839,198,31.7,0,0.83
25841,196,31.7,0,0.83
25843,195,31.7,0,1.67
25845,199,31.7,0,1.67
25847,214,31.8,0,1.67
25849,197,31.7,0,1.67
25851,200,31.7,0,1.67
25854,197,31.7,0,1.67
25856,203,31.7,0,1.67
25858,201,31.7,0,0.83
25860,202,31.7,0,1.67
25862,193,31.7,0,1.67
25864,201,31.7,0,0.83
25866,192,31.7,0,1.67
25868,193,31.7,0,1.67
25870,196,31.7,0,0.83
25872,201,31.7,0,0.83
25874,195,31.7,0,1.67
25876,198,31.7,0,1.67
25878,199,31.7,0,1.67
25880,198,31.7,0,0.83
25882,196,31.7,0,0.83
25884,198,31.7,0,0.83
25886,199,31.8,0,0.83
25888,199,31.7,0,0.83
25890,197,31.8,0,0.83
25893,197,31.7,0,0.83
25897,196,31.7,0,0.83
25899,198,31.7,0,0.83
25901,195,31.7,0,1.67
25903,201,31.7,0,0.83
25905,193,31.7,0,1.67
25907,167,31.7,0,1.67
25909,197,31.7,0,0.83
25911,195,31.7,0,0.83
25913,196,31.7,0,0.83
25915,197,31.7,0,1.67
25917,196,31.7,0,0.83
25919,197,31.7,0,0.83
25921,196,31.7,0,1.67
25923,196,31.8,0,1.67
25925,195,31.7,0,0.83
25927,197,31.7,0,1.67
25929,197,31.8,0,0.83
25931,195,31.8,0,0.83
25934,198,31.7,0,1.67
25936,195,31.8,0,0.83
25938,195,31.8,0,0.83
25940,197,31.7,0,0.83
25942,204,31.8,0,0.83
25944,197,31.8,0,1.67
25946,208,31.7,0,1.67
25948,196,31.8,0,1.67
25950,197,31.7,0,0.83
25952,197,31.8,0,1.67
25954,201,31.7,0,0.83
25956,199,31.7,0,0.83
25958,199,31.7,0,0.83
25960,196,31.8,0,1.67
25962,198,31.7,0,1.67
